"Severity","Appender","Date","Time","Category","Message"
"INFO","MAIN","03/15/2013","17:21:08","coldbox.system.cache.providers.CacheBoxColdBoxProvider","CacheBox Cache: default has been initialized successfully for operation"
"INFO","MAIN","03/15/2013","17:21:08","coldbox.system.cache.providers.CacheBoxColdBoxProvider","CacheBox Cache: TEMPLATE has been initialized successfully for operation"
"INFO","MAIN","03/15/2013","17:22:54","coldbox.system.cache.providers.CacheBoxColdBoxProvider","CacheBox Cache: default has been initialized successfully for operation"
"INFO","MAIN","03/15/2013","17:22:54","coldbox.system.cache.providers.CacheBoxColdBoxProvider","CacheBox Cache: TEMPLATE has been initialized successfully for operation"
"ERROR","MAIN","03/15/2013","17:22:57","patternsAspects","Invalid Event detected: main.onException. Path info:  , query string:"
"ERROR","MAIN","03/15/2013","17:22:58","patternsAspects","Application Execution Exception  CFErrorType=Application  CFDetails=The symbol you provided onRequestStart is not the name of a function.  CFMessage=Entity has incorrect type for being called as a function.  CFStackTrace=coldfusion.runtime.CfJspPage$UninvocableEntityException: Entity has incorrect type for being called as a function.  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2552)  	at coldfusion.runtime.SuperScope.invoke(SuperScope.java:18)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2301)  	at cfmain2ecfc2135411318$funcONREQUESTSTART.runFunction(C:\ColdFusion9\wwwroot\patternsAspects\handlers\main.cfc:12)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:517)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:495)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:354)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2301)  	at coldfusion.tagext.lang.InvokeTag.doEndTag(InvokeTag.java:382)  	at coldfusion.runtime.CfJspPage._emptyTcfTag(CfJspPage.java:2723)  	at cfController2ecfc1944470730$funcINVOKER.runFunction(C:\ColdFusion9\wwwroot\coldbox\system\web\Controller.cfc:756)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2582)  	at cfController2ecfc1944470730$funcRUNEVENT.runFunction(C:\ColdFusion9\wwwroot\coldbox\system\web\Controller.cfc:640)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:490)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:336)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)  	at cfColdbox2ecfc1074052954$funcPROCESSCOLDBOXREQUEST.runFunction(C:\ColdFusion9\wwwroot\coldbox\system\Coldbox.cfc:212)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2582)  	at cfApplication2ecfc1782804410$funcONREQUEST.runFunction(C:\ColdFusion9\wwwroot\patternsAspects\Application.cfc:46)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:490)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:336)  	at coldfusion.runtime.AppEventInvoker.invoke(AppEventInvoker.java:88)  	at coldfusion.runtime.AppEventInvoker.onRequest(AppEventInvoker.java:280)  	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:338)  	at coldfusion.filter.MonitoringFilter.invoke(MonitoringFilter.java:40)  	at coldfusion.filter.PathFilter.invoke(PathFilter.java:87)  	at coldfusion.filter.LicenseFilter.invoke(LicenseFilter.java:27)  	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:70)  	at coldfusion.filter.BrowserDebugFilter.invoke(BrowserDebugFilter.java:74)  	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)  	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)  	at coldfusion.filter.NoCacheFilter.invoke(NoCacheFilter.java:46)  	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)  	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)  	at coldfusion.filter.CachingFilter.invoke(CachingFilter.java:53)  	at coldfusion.CfmServlet.service(CfmServlet.java:200)  	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:89)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:86)  	at coldfusion.monitor.event.MonitoringServletFilter.doFilter(MonitoringServletFilter.java:42)  	at coldfusion.bootstrap.BootstrapFilter.doFilter(BootstrapFilter.java:46)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)  	at jrun.servlet.FilterChain.service(FilterChain.java:101)  	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)  	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)  	at jrun.servlet.JRunRequestDispatcher.invokeNext(JRunRequestDispatcher.java:586)  	at jrun.servlet.JRunRequestDispatcher.forwardInvoke(JRunRequestDispatcher.java:555)  	at jrun.servlet.JRunRequestDispatcher.forward(JRunRequestDispatcher.java:203)  	at jrun.servlet.file.FileServlet.service(FileServlet.java:323)  	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)  	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)  	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:286)  	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:543)  	at jrun.servlet.http.WebService.invokeRunnable(WebService.java:172)  	at jrunx.scheduler.ThreadPool$DownstreamMetrics.invokeRunnable(ThreadPool.java:320)  	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:428)  	at jrunx.scheduler.ThreadPool$UpstreamMetrics.invokeRunnable(ThreadPool.java:266)  	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)    CFTagContext=ID: CF_SUPERSCOPE; LINE: 12; TEMPLATE: C:\ColdFusion9\wwwroot\patternsAspects\handlers\main.cfc   ID: CFINVOKE; LINE: 756; TEMPLATE: C:\ColdFusion9\wwwroot\coldbox\system\web\Controller.cfc   ID: CF_UDFMETHOD; LINE: 640; TEMPLATE: C:\ColdFusion9\wwwroot\coldbox\system\web\Controller.cfc   ID: CF_TEMPLATEPROXY; LINE: 212; TEMPLATE: C:\ColdFusion9\wwwroot\coldbox\system\Coldbox.cfc   ID: CF_UDFMETHOD; LINE: 46; TEMPLATE: C:\ColdFusion9\wwwroot\patternsAspects\Application.cfc"
"ERROR","MAIN","03/15/2013","17:22:58","patternsAspects","Error Running Custom Exception handler  CFErrorType=HandlerService.EventHandlerNotRegisteredException  CFMessage=The event: main.onException is not valid registered event.  CFStackTrace=coldfusion.runtime.CustomException: The event: main.onException is not valid registered event.  	at coldfusion.tagext.lang.ThrowTag.doStartTag(ThrowTag.java:142)  	at coldfusion.runtime.CfJspPage._emptyTcfTag(CfJspPage.java:2722)  	at cfUtil2ecfc1295955911$funcTHROWIT.runFunction(C:\ColdFusion9\wwwroot\coldbox\system\core\util\Util.cfc:164)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:517)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:495)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:354)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2301)  	at cfHandlerService2ecfc1264995007$funcINVALIDEVENT.runFunction(C:\ColdFusion9\wwwroot\coldbox\system\web\services\HandlerService.cfc:390)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2582)  	at cfHandlerService2ecfc1264995007$funcGETHANDLER.runFunction(C:\ColdFusion9\wwwroot\coldbox\system\web\services\HandlerService.cfc:162)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:490)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:336)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)  	at cfController2ecfc1944470730$funcRUNEVENT.runFunction(C:\ColdFusion9\wwwroot\coldbox\system\web\Controller.cfc:550)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:490)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:336)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)  	at cfExceptionService2ecfc1119709863$funcEXCEPTIONHANDLER.runFunction(C:\ColdFusion9\wwwroot\coldbox\system\web\services\ExceptionService.cfc:51)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:490)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:336)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)  	at cfColdbox2ecfc1074052954$funcPROCESSCOLDBOXREQUEST.runFunction(C:\ColdFusion9\wwwroot\coldbox\system\Coldbox.cfc:350)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2582)  	at cfApplication2ecfc1782804410$funcONREQUEST.runFunction(C:\ColdFusion9\wwwroot\patternsAspects\Application.cfc:46)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:490)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:336)  	at coldfusion.runtime.AppEventInvoker.invoke(AppEventInvoker.java:88)  	at coldfusion.runtime.AppEventInvoker.onRequest(AppEventInvoker.java:280)  	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:338)  	at coldfusion.filter.MonitoringFilter.invoke(MonitoringFilter.java:40)  	at coldfusion.filter.PathFilter.invoke(PathFilter.java:87)  	at coldfusion.filter.LicenseFilter.invoke(LicenseFilter.java:27)  	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:70)  	at coldfusion.filter.BrowserDebugFilter.invoke(BrowserDebugFilter.java:74)  	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)  	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)  	at coldfusion.filter.NoCacheFilter.invoke(NoCacheFilter.java:46)  	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)  	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)  	at coldfusion.filter.CachingFilter.invoke(CachingFilter.java:53)  	at coldfusion.CfmServlet.service(CfmServlet.java:200)  	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:89)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:86)  	at coldfusion.monitor.event.MonitoringServletFilter.doFilter(MonitoringServletFilter.java:42)  	at coldfusion.bootstrap.BootstrapFilter.doFilter(BootstrapFilter.java:46)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)  	at jrun.servlet.FilterChain.service(FilterChain.java:101)  	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)  	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)  	at jrun.servlet.JRunRequestDispatcher.invokeNext(JRunRequestDispatcher.java:586)  	at jrun.servlet.JRunRequestDispatcher.forwardInvoke(JRunRequestDispatcher.java:555)  	at jrun.servlet.JRunRequestDispatcher.forward(JRunRequestDispatcher.java:203)  	at jrun.servlet.file.FileServlet.service(FileServlet.java:323)  	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)  	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)  	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:286)  	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:543)  	at jrun.servlet.http.WebService.invokeRunnable(WebService.java:172)  	at jrunx.scheduler.ThreadPool$DownstreamMetrics.invokeRunnable(ThreadPool.java:320)  	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:428)  	at jrunx.scheduler.ThreadPool$UpstreamMetrics.invokeRunnable(ThreadPool.java:266)  	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)    CFTagContext=ID: CFTHROW; LINE: 164; TEMPLATE: C:\ColdFusion9\wwwroot\coldbox\system\core\util\Util.cfc   ID: CF_TEMPLATEPROXY; LINE: 390; TEMPLATE: C:\ColdFusion9\wwwroot\coldbox\system\web\services\HandlerService.cfc   ID: CF_UDFMETHOD; LINE: 162; TEMPLATE: C:\ColdFusion9\wwwroot\coldbox\system\web\services\HandlerService.cfc   ID: CF_TEMPLATEPROXY; LINE: 550; TEMPLATE: C:\ColdFusion9\wwwroot\coldbox\system\web\Controller.cfc   ID: CF_TEMPLATEPROXY; LINE: 51; TEMPLATE: C:\ColdFusion9\wwwroot\coldbox\system\web\services\ExceptionService.cfc   ID: CF_TEMPLATEPROXY; LINE: 350; TEMPLATE: C:\ColdFusion9\wwwroot\coldbox\system\Coldbox.cfc   ID: CF_UDFMETHOD; LINE: 46; TEMPLATE: C:\ColdFusion9\wwwroot\patternsAspects\Application.cfc"
"ERROR","MAIN","03/15/2013","17:23:30","patternsAspects","Invalid Event detected: main.onException. Path info:  , query string:"
"ERROR","MAIN","03/15/2013","17:23:30","patternsAspects","Application Execution Exception  CFErrorType=Application  CFDetails=The symbol you provided onRequestStart is not the name of a function.  CFMessage=Entity has incorrect type for being called as a function.  CFStackTrace=coldfusion.runtime.CfJspPage$UninvocableEntityException: Entity has incorrect type for being called as a function.  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2552)  	at coldfusion.runtime.SuperScope.invoke(SuperScope.java:18)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2301)  	at cfmain2ecfc2135411318$funcONREQUESTSTART.runFunction(C:\ColdFusion9\wwwroot\patternsAspects\handlers\main.cfc:12)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:517)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:495)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:354)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2301)  	at coldfusion.tagext.lang.InvokeTag.doEndTag(InvokeTag.java:382)  	at coldfusion.runtime.CfJspPage._emptyTcfTag(CfJspPage.java:2723)  	at cfController2ecfc1944470730$funcINVOKER.runFunction(C:\ColdFusion9\wwwroot\coldbox\system\web\Controller.cfc:756)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2582)  	at cfController2ecfc1944470730$funcRUNEVENT.runFunction(C:\ColdFusion9\wwwroot\coldbox\system\web\Controller.cfc:640)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:490)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:336)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)  	at cfColdbox2ecfc1074052954$funcPROCESSCOLDBOXREQUEST.runFunction(C:\ColdFusion9\wwwroot\coldbox\system\Coldbox.cfc:212)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2582)  	at cfApplication2ecfc1782804410$funcONREQUEST.runFunction(C:\ColdFusion9\wwwroot\patternsAspects\Application.cfc:46)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:490)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:336)  	at coldfusion.runtime.AppEventInvoker.invoke(AppEventInvoker.java:88)  	at coldfusion.runtime.AppEventInvoker.onRequest(AppEventInvoker.java:280)  	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:338)  	at coldfusion.filter.MonitoringFilter.invoke(MonitoringFilter.java:40)  	at coldfusion.filter.PathFilter.invoke(PathFilter.java:87)  	at coldfusion.filter.LicenseFilter.invoke(LicenseFilter.java:27)  	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:70)  	at coldfusion.filter.BrowserDebugFilter.invoke(BrowserDebugFilter.java:74)  	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)  	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)  	at coldfusion.filter.NoCacheFilter.invoke(NoCacheFilter.java:46)  	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)  	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)  	at coldfusion.filter.CachingFilter.invoke(CachingFilter.java:53)  	at coldfusion.CfmServlet.service(CfmServlet.java:200)  	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:89)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:86)  	at coldfusion.monitor.event.MonitoringServletFilter.doFilter(MonitoringServletFilter.java:42)  	at coldfusion.bootstrap.BootstrapFilter.doFilter(BootstrapFilter.java:46)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)  	at jrun.servlet.FilterChain.service(FilterChain.java:101)  	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)  	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)  	at jrun.servlet.JRunRequestDispatcher.invokeNext(JRunRequestDispatcher.java:586)  	at jrun.servlet.JRunRequestDispatcher.forwardInvoke(JRunRequestDispatcher.java:555)  	at jrun.servlet.JRunRequestDispatcher.forward(JRunRequestDispatcher.java:203)  	at jrun.servlet.file.FileServlet.service(FileServlet.java:323)  	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)  	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)  	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:286)  	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:543)  	at jrun.servlet.http.WebService.invokeRunnable(WebService.java:172)  	at jrunx.scheduler.ThreadPool$DownstreamMetrics.invokeRunnable(ThreadPool.java:320)  	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:428)  	at jrunx.scheduler.ThreadPool$UpstreamMetrics.invokeRunnable(ThreadPool.java:266)  	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)    CFTagContext=ID: CF_SUPERSCOPE; LINE: 12; TEMPLATE: C:\ColdFusion9\wwwroot\patternsAspects\handlers\main.cfc   ID: CFINVOKE; LINE: 756; TEMPLATE: C:\ColdFusion9\wwwroot\coldbox\system\web\Controller.cfc   ID: CF_UDFMETHOD; LINE: 640; TEMPLATE: C:\ColdFusion9\wwwroot\coldbox\system\web\Controller.cfc   ID: CF_TEMPLATEPROXY; LINE: 212; TEMPLATE: C:\ColdFusion9\wwwroot\coldbox\system\Coldbox.cfc   ID: CF_UDFMETHOD; LINE: 46; TEMPLATE: C:\ColdFusion9\wwwroot\patternsAspects\Application.cfc"
